experiment,time,base_x,base_y,base_yaw,base_vx,base_vy,base_yaw_rate,payload_x,payload_y,payload_z,payload_rel_x,payload_rel_y,payload_rel_z,x_des,y_des,yaw_des,tracking_error,yaw_error,ctrl_x,ctrl_y,ctrl_yaw
fixed_payload,1.0540000000000007,0.48602574628469164,-0.0009014425000091336,0.03276469018421257,0.9285850744383919,-0.0008024122415613842,0.042230002747651534,0.6024707813209181,0.05299439437523912,0.8549999999999999,0.11830220518510326,0.05389423205076513,0.7049999999999998,1.581000000000001,0.0,0.0,1.0949746247735512,-0.032764690184212686,58.44903408789523,0.059696106612975,-1.0706225138772933
fixed_payload,1.0560000000000007,0.4878863670684651,-0.0009030405910121497,0.032849070397804936,0.9303103918867464,-0.000799045501508049,0.042190106796182354,0.6043233991407112,0.05300278116341712,0.855,0.11829765285601956,0.05390422366342625,0.705,1.584000000000001,0.0,0.0,1.0961140049195062,-0.03284907039780505,58.42862127469212,0.05963491595496813,-1.0724972710912264
fixed_payload,1.0580000000000007,0.4897504370101657,-0.0009046319214127163,0.03293336994328406,0.932034970850293,-0.0007956652002833117,0.042149772739560415,0.6061794710534429,0.053011164861718134,0.855,0.11829310398497783,0.053914205452730284,0.705,1.587000000000001,0.0,0.0,1.0972499359035288,-0.032933369943283886,58.40811343656764,0.059573013238206955,-1.0743674007222204
fixed_payload,1.0600000000000007,0.49161795462713814,-0.0009062164641884508,0.0330175879458318,0.9337588084862427,-0.0007922713878672192,0.04210900127387037,0.6080389956318145,0.05301954539463669,0.855,0.11828855862164883,0.053924177316049406,0.705,1.5900000000000012,0.0,0.0,1.0983824192082439,-0.03301758794583165,58.38751072488399,0.05951039925936098,-1.0762328850194596
fixed_payload,1.0620000000000007,0.4934889184310515,-0.0009077941924171204,0.033101723532029524,0.9354819019566829,-0.0007888641143348415,0.04206779309886215,0.6099019714427989,0.053027922686747296,0.855,0.11828401681566075,0.05393413915093575,0.705,1.593000000000001,0.0,0.0,1.0995114563219508,-0.03310172353202967,58.366813291031704,0.05944707482194845,-1.0780937062890135
fixed_payload,1.0640000000000007,0.4953633269279087,-0.0009093650792768315,0.033185775829865406,0.9372042484285773,-0.000785443429855577,0.04202614891794009,0.6117683970476497,0.05303629666270508,0.855,0.11827947861659821,0.0539440908551222,0.705,1.596000000000001,0.0,0.0,1.1006370487386163,-0.03318577582986526,58.34602128642933,0.05938304073631867,-1.0799498468939146
fixed_payload,1.0660000000000007,0.4972411786180562,-0.0009109290980462164,0.03326974396874171,0.938925845073767,-0.0007820093846924583,0.04198406943815209,0.6136382710019115,0.05304466724724642,0.855,0.1182749440740028,0.05395403232652325,0.705,1.599000000000001,0.0,0.0,1.1017591979578634,-0.033269743968741494,58.32513486252303,0.0593182978196343,-1.081801289254272
fixed_payload,1.0680000000000007,0.49912247199619414,-0.0009124862221046193,0.033353627079482064,0.9406466890689708,-0.0007785620292014584,0.04194155537017866,0.6155115918554275,0.0530530343651895,0.855,0.11827041323737125,0.05396396346323572,0.705,1.6020000000000012,0.0,0.0,1.1028779054849607,-0.033353627079482084,58.304154170786234,0.05925284689585361,-1.08364801584745
fixed_payload,1.0700000000000007,0.5010072055513857,-0.0009140364249322809,0.033437424294338706,0.9423667775957855,-0.0007751014138307973,0.041898607428322014,0.6173883581523499,0.05306139794143499,0.855,0.1182658861561558,0.053973884163539605,0.705,1.605000000000001,0.0,0.0,1.1039931728308146,-0.03343742429433849,58.28307936271926,0.05918668879571272,-1.085490009208124
fixed_payload,1.0720000000000007,0.502895377767067,-0.0009155796801105214,0.0335211347469997,0.9440861078406868,-0.0007716275891202487,0.041855226330495175,0.619268568431149,0.05306975790096658,0.855,0.1182613628797633,0.053983794325898865,0.705,1.608000000000001,0.0,0.0,1.1051050015119588,-0.03352113474699969,58.261910589849045,0.059119824356707734,-1.0873272519283943
fixed_payload,1.0740000000000007,0.5047869871210571,-0.0009171159613219223,0.03360475757259612,0.9458046769950296,-0.0007681406057004481,0.04181141279821098,0.6211522212246215,0.05307811416885165,0.855,0.1182568434575545,0.053993693848962174,0.705,1.611000000000001,0.0,0.0,1.106213393050544,-0.03360475757259618,58.24064800372865,0.05905225442307695,-1.0891597266579633
fixed_payload,1.0760000000000007,0.5066820320855672,-0.0009186452423505067,0.033688291907709264,0.9475224822550482,-0.0007646405142922005,0.041767167556571144,0.623039315059901,0.05308646667024183,0.855,0.11825232793884388,0.054003582631563754,0.705,1.6140000000000012,0.0,0.0,1.1073183489743286,-0.03368829190770928,58.21929175593701,0.05898397984578296,-1.0909874161041704
fixed_payload,1.0780000000000007,0.5085805111272109,-0.0009201674970819182,0.033771736890377775,0.9492395208218575,-0.0007611273657057894,0.04172249133425523,0.6249298484584659,0.05309481533037361,0.8549999999999999,0.11824781637289872,0.05401346057272411,0.7049999999999998,1.617000000000001,0.0,0.0,1.1084198708166686,-0.033771736890377824,58.1978419980785,0.05891500148249475,-1.0928103030321588
fixed_payload,1.0800000000000007,0.5104824227070138,-0.0009216826995035988,0.033855091660104794,0.9509557899014525,-0.0007576012108402853,0.0416773848635097,0.6268238199361499,0.05310316007456896,0.855,0.11824330880893896,0.054023327571650875,0.705,1.620000000000001,0.0,0.0,1.1095179601165084,-0.03385509166010481,58.17629888178264,0.058845320197569766,-1.094628370264977
fixed_payload,1.0820000000000007,0.5123877652804233,-0.0009231908237049644,0.03393835535786507,0.9526712867047095,-0.0007540621006828556,0.04163184888013687,0.6287212280031501,0.05311150082823587,0.855,0.11823880529613628,0.05403318352773947,0.705,1.623000000000001,0.0,0.0,1.1106126184183716,-0.033938355357864936,58.15466255870371,0.05877493686203594,-1.0964416006836784
fixed_payload,1.0840000000000007,0.5142965372973181,-0.0009246918438775806,0.03402152712611203,0.954386008447386,-0.0007505100863080748,0.04158588412348388,0.6306220711640369,0.053119837516869044,0.855,0.11823430588361361,0.054043028340574006,0.705,1.6260000000000012,0.0,0.0,1.1117038472723488,-0.03402152712611217,58.132933180520396,0.0587038523535737,-1.0982499772274446
fixed_payload,1.0860000000000007,0.5162087372020183,-0.000926185734315335,0.03410460610878489,0.9560999523501216,-0.0007469452188772346,0.04153949133643164,0.632526347917763,0.053128170066050404,0.855,0.11822981062044491,0.05405286190992798,0.705,1.6290000000000011,0.0,0.0,1.1127916482340903,-0.034104606108785074,58.111110898935394,0.05863206755649794,-1.1000534828937076
fixed_payload,1.0880000000000007,0.5181243634332952,-0.0009276724694146103,0.03418759145131566,0.957813115638438,-0.000743367549637656,0.041492671265383765,0.6344340567576723,0.0531364984014497,0.8549999999999999,0.11822531955565396,0.05406268413576503,0.7049999999999998,1.632000000000001,0.0,0.0,1.1138760228647955,-0.03418759145131567,58.08919586567514,0.05855958336173994,-1.1018521007382167
fixed_payload,1.0900000000000007,0.5200434144243806,-0.0009291520236744544,0.034270482300636174,0.9595254955427394,-0.0007397771299220001,0.04144542466025552,0.6363451961715099,0.05314482244882514,0.855,0.11822083273821471,0.05407249491823975,0.705,1.6350000000000011,0.0,0.0,1.1149569727312032,-0.03427048230063612,58.06718823248937,0.05848640066682932,-1.1036458138751943
fixed_payload,1.0920000000000007,0.5219658886029772,-0.0009306243716967496,0.0343532778051851,0.9612370892983132,-0.0007361740111475807,0.041397752274462664,0.6382597646414305,0.05315314213402397,0.8550000000000001,0.1182163502170499,0.05408229415769843,0.7050000000000001,1.6380000000000012,0.0,0.0,1.1160344994055813,-0.034353277805184934,58.045088151150836,0.05841252037587591,-1.105434605477436
fixed_payload,1.0940000000000007,0.5238917843912678,-0.000932089488186381,0.034435977114914924,0.9629478941453301,-0.0007325582448156772,0.041349654864910386,0.640177760644008,0.053161457382982995,0.855,0.11821187204103079,0.05409208175467974,0.705,1.6410000000000011,0.0,0.0,1.1171086044657172,-0.03443597711491497,58.02289577345488,0.05833794339955156,-1.1072184587763994
fixed_payload,1.0960000000000008,0.5258211002059255,-0.0009335473479514027,0.03451857938129889,0.9646579073288444,-0.0007289298825108477,0.041301133191982156,0.6420991826502449,0.05316976812172925,0.855,0.11820739825897708,0.054101857609915635,0.705,1.644000000000001,0.0,0.0,1.1181792894949094,-0.034518579381298764,58.00061125121911,0.05826267065507204,-1.1089973570623366
fixed_payload,1.0980000000000008,0.5277538344581232,-0.0009349979259032032,0.03460108375733795,0.9663671260987945,-0.0007252889759002435,0.04125218801952858,0.644024029125581,0.05317807427638054,0.8549999999999999,0.11820292891965545,0.054111621624331946,0.7049999999999998,1.6470000000000011,0.0,0.0,1.1192465560819556,-0.034601083757337836,57.9782347362831,0.05818670306617876,-1.110771283684362
fixed_payload,1.1000000000000008,0.5296899855535432,-0.000936441197056669,0.03468348939756766,0.9680755477100031,-0.0007216355767329227,0.041202820114856244,0.6459522985299031,0.05318637577314604,0.855,0.11819846407177992,0.05412137369904924,0.705,1.6500000000000012,0.0,0.0,1.120310405821145,-0.0346834893975676,57.955766380507924,0.058110041563120635,-1.1125402220506173
fixed_payload,1.1020000000000008,0.5316295518923876,-0.0009378771365303474,0.03476579545806509,0.9697831694221779,-0.0007179697368391661,0.04115303024871651,0.6478839893175539,0.05319467253832683,0.8549999999999999,0.11819400376401068,0.0541311137353835,0.7049999999999998,1.6530000000000011,0.0,0.0,1.121370840312246,-0.03476579545806491,57.933206335775914,0.0580326870826357,-1.1143041556283275
