experiment,time,base_x,base_y,base_yaw,base_vx,base_vy,base_yaw_rate,payload_x,payload_y,payload_z,payload_rel_x,payload_rel_y,payload_rel_z,payload_disp_x,payload_disp_y,payload_disp_z,x_des,y_des,yaw_des,tracking_error,lateral_error,yaw_error,ctrl_x,ctrl_y,ctrl_yaw
free_payload,4.111999999999769,2.3224343251168165,0.3913064914095696,-0.8210752032700032,0.8002099523178303,-0.2771323446972852,0.08850793862158977,2.400988511235811,0.3422507858227023,0.8548619832279594,0.08015460602363023,-0.04960997027626185,0.7048619832279593,-0.03984539397636977,-0.09960997027626185,0.10486198322795937,2.4671999999998615,-0.03953303844775309,-0.5306355991534565,0.4545105071524995,-0.43083952985732266,0.2904396041165467,-1.8890890502378843,-17.741056307566325,6.925261143214375
free_payload,4.113999999999769,2.3240344843409257,0.3907511014790351,-0.8208950286047787,0.8000796120545273,-0.277694965267241,0.09008733261223205,2.402597756122923,0.3417109961002995,0.854861983226278,0.08016343100610657,-0.0495954953092701,0.704861983226278,-0.03983656899389343,-0.0995954953092701,0.10486198322627804,2.4683999999998614,-0.040237114742679464,-0.5305745909468103,0.45452419587239334,-0.43098821622171457,0.29032043765796844,-1.8985497102174902,-17.724865669269423,6.916114300060685
free_payload,4.115999999999769,2.3256343824366157,0.3901945874594204,-0.8207116999187851,0.799949047844961,-0.2782570098073431,0.09166434299676963,2.404206895020046,0.34117033544346675,0.8548619832245924,0.08017241067912018,-0.049580766035568324,0.7048619832245924,-0.03982758932087982,-0.09958076603556833,0.10486198322459239,2.4695999999998612,-0.04094109175652506,-0.530512501377158,0.4545372074246082,-0.4311356792159454,0.290199198541627,-1.9079933738457129,-17.708621878911188,6.906930020303263
free_payload,4.1179999999997685,2.3272340189579546,0.3896369505059432,-0.8205252219948389,0.7998182606693509,-0.27881847673857596,0.09323896197312616,2.405815927110837,0.3406288047017347,0.8548619832229024,0.08018154467422134,-0.049565782757685695,0.7048619832229024,-0.03981845532577866,-0.0995657827576857,0.10486198322290241,2.470799999999861,-0.04164496775229658,-0.5304493303623341,0.45454953957630634,-0.4312819182582398,0.2900758916325046,-1.9174200598600466,-17.69232497563312,6.897708476361312
free_payload,4.119999999999768,2.328833393460964,0.389078191776978,-0.8203355996312846,0.7996872515048833,-0.27937936448261425,0.09481118177715062,2.407424851577973,0.3400864047278323,0.8548619832212082,0.08019083262001825,-0.04955054577811091,0.7048619832212082,-0.03980916737998175,-0.09955054577811091,0.10486198322120821,2.471999999999861,-0.04234874099324978,-0.5303850778187925,0.45456119010248763,-0.43142693277022776,0.28995052181249203,-1.9268297869605586,-17.67597499874674,6.888449840843798
free_payload,4.121999999999768,2.3304325055036155,0.3885183124340544,-0.8201428376419193,0.7995560213257096,-0.27993967146182125,0.09638099468264845,2.4090336676031594,0.3395431363776818,0.8548619832195097,0.08020027414219522,-0.0495350553992962,0.7048619832195097,-0.03979972585780478,-0.0995350553992962,0.10486198321950968,2.473199999999861,-0.04305240974289454,-0.5303197436616092,0.45457215678599217,-0.4315707221769489,0.2898230939803099,-1.936222573809533,-17.65957198773377,6.8791542865471556
free_payload,4.123999999999768,2.3320313546458213,0.38795731364185587,-0.8199469408559165,0.7994245711029441,-0.28049939609924773,0.09794839300141206,2.4106423743671415,0.3389990005103931,0.8548619832178069,0.08020986886352599,-0.04951931192366127,0.7048619832178069,-0.039790131136474005,-0.09951931192366127,0.10486198321780693,2.4743999999998607,-0.04375597226499797,-0.530253327804485,0.4545824374175021,-0.43171328590685387,0.2896936130514316,-1.9455984390312517,-17.643115982246268,6.869821986452968
free_payload,4.125999999999768,2.3336299404494305,0.38739519656821864,-0.8197479141177499,0.799292901804662,-0.28105853681863063,0.09951336908325092,2.4122509710497124,0.3384539979882585,0.8548619832161,0.08021961640389108,-0.04950331565359739,0.7048619832160999,-0.039780383596108915,-0.0995033156535974,0.10486198321609996,2.4755999999998606,-0.04445942682358949,-0.5301858301597481,0.45459202979554436,-0.43185462339180813,0.289562083958002,-1.9549574012116695,-17.626607022106732,6.860453113725765
free_payload,4.127999999999767,2.335228262478222,0.38683196238412987,-0.819545762287118,0.7991610143958974,-0.28161709204439206,0.10107591531602125,2.4138594568297234,0.33790812967674705,0.8548619832143888,0.08022951638029285,-0.04948706689147159,0.7048619832143888,-0.03977048361970714,-0.09948706689147159,0.10486198321438878,2.4767999999998604,-0.045162771682964904,-0.5301172506383562,0.454600931726493,-0.43199473406709477,0.2894285116487616,-1.9642994788981207,-17.610045147308277,6.851047841710692
free_payload,4.129999999999767,2.3368263202978996,0.3862676122637266,-0.8193404902388667,0.7990289098386415,-0.28217506020163835,0.10263602412565519,2.415467830885094,0.3373613964444993,0.8548619832126735,0.08023956840687196,-0.04947056593963056,0.7048619832126735,-0.03976043159312803,-0.09947056593963056,0.10486198321267348,2.4779999999998603,-0.0458660051076907,-0.5300475891499005,0.45460914102457095,-0.43213361737141726,0.2892929010889662,-1.9736246905990722,-17.593430398014743,6.841606343931188
